timestamp,servo_id,position_deg
1788018736.845254,7,80.8594
1788018736.941133,7,80.8594
1788018737.037051,7,80.8594
1788018737.133024,7,80.8594
1788018737.245161,7,80.8594
1788018737.341226,7,80.8594
1788018737.4371042,7,80.8594
1788018737.549105,7,81.1523
1788018737.645231,7,80.5664
1788018737.7412539,7,80.8594
1788018737.8370922,7,80.8594
1788018737.9330518,7,80.8594
1788018738.0450041,7,80.8594
1788018738.141133,7,80.8594
1788018738.236885,7,80.8594
1788018738.3329642,7,80.8594
1788018738.445101,7,78.8086
1788018738.5409658,7,78.2227
1788018738.637019,7,77.6367
1788018738.748986,7,77.0508
1788018738.84513,7,75.8789
1788018738.941052,7,75.0000
1788018739.036941,7,74.4141
1788018739.149048,7,74.4141
1788018739.244993,7,73.2422
1788018739.341045,7,71.7773
1788018739.4369202,7,71.7773
1788018739.5489972,7,71.4844
1788018739.644923,7,71.4844
1788018739.740903,7,71.4844
1788018739.8368168,7,71.4844
1788018739.948996,7,71.4844
1788018740.0449998,7,71.4844
1788018740.140964,7,71.4844
1788018740.236897,7,71.4844
1788018740.348829,7,71.7773
1788018740.445039,7,71.7773
1788018740.541007,7,72.0703
1788018740.6367848,7,72.0703
1788018740.732873,7,74.4141
1788018740.8449879,7,75.5859
1788018740.940756,7,77.0508
1788018741.036931,7,78.5156
1788018741.148888,7,79.9805
1788018741.2448158,7,81.4453
1788018741.340916,7,83.4961
1788018741.4367502,7,84.6680
1788018741.548887,7,85.8398
1788018741.644902,7,87.5977
1788018741.740899,7,88.4766
1788018741.8366878,7,89.9414
1788018741.948991,7,91.4063
1788018742.044836,7,91.6992
1788018742.1407192,7,91.6992
1788018742.2368572,7,91.6992
1788018742.348893,7,91.6992
1788018742.444891,7,91.6992
1788018742.540921,7,91.6992
1788018742.636638,7,91.6992
1788018742.732745,7,91.6992
1788018742.844807,7,91.6992
1788018742.940852,7,91.6992
1788018743.0366669,7,91.6992
1788018743.132658,7,93.1641
1788018743.2446542,7,95.8008
1788018743.3408241,7,97.5586
1788018743.4366531,7,99.6094
1788018743.548912,7,100.7813
1788018743.644588,7,101.3672
1788018743.740841,7,103.7109
1788018743.836629,7,104.8828
1788018743.948778,7,106.6406
1788018744.0447822,7,108.6914
1788018744.1406379,7,111.3281
1788018744.236552,7,113.6719
1788018744.348759,7,116.0156
1788018744.444813,7,117.7734
1788018744.540571,7,119.8242
1788018744.63656,7,121.5820
1788018744.732629,7,124.5117
1788018744.8448,7,127.4414
1788018744.940707,7,129.1992
1788018745.0366652,7,131.2500
1788018745.1325922,7,133.5938
1788018745.24474,7,135.6445
1788018745.3407109,7,137.6953
1788018745.436604,7,140.0391
1788018745.5325718,7,142.3828
1788018745.64468,7,144.4336
1788018745.740748,7,146.4844
1788018745.836519,7,148.5352
1788018745.948607,7,149.7070
1788018746.044596,7,149.7070
1788018746.140694,7,149.7070
1788018746.236448,7,149.7070
1788018746.332501,7,149.7070
1788018746.444648,7,149.7070
1788018746.540649,7,149.7070
1788018746.636511,7,149.7070
1788018746.748587,7,149.7070
1788018746.84462,7,149.7070
1788018746.9404778,7,149.7070
1788018747.036572,7,38.9648
1788018747.1486678,7,38.0859
1788018747.244412,7,37.7930
1788018747.340457,7,37.7930
1788018747.4365299,7,38.0859
1788018747.548461,7,37.7930
1788018747.6446269,7,37.5000
1788018747.740522,7,37.7930
1788018747.836422,7,37.2070
1788018747.948419,7,149.7070
1788018748.044636,7,149.7070
1788018748.140526,7,149.7070
1788018748.2363908,7,149.7070
1788018748.348429,7,149.7070
1788018748.444643,7,149.1211
1788018748.540527,7,147.0703
1788018748.636328,7,144.1406
1788018748.7323048,7,141.7969
1788018748.8445282,7,139.7461
1788018748.940573,7,137.6953
1788018749.0363672,7,135.3516
1788018749.148442,7,132.7148
1788018749.244481,7,130.6641
1788018749.340381,7,128.3203
1788018749.436279,7,125.0977
1788018749.532354,7,122.4609
1788018749.644459,7,120.1172
1788018749.74033,7,117.7734
1788018749.83638,7,115.4297
1788018749.9484422,7,112.7930
1788018750.0444841,7,110.7422
1788018750.140439,7,108.6914
1788018750.2362502,7,107.5195
1788018750.332306,7,105.1758
1788018750.444503,7,103.4180
1788018750.540282,7,101.3672
1788018750.636259,7,97.8516
1788018750.732267,7,96.0938
1788018750.844378,7,93.4570
1788018750.940512,7,91.4063
1788018751.036382,7,89.6484
1788018751.14841,7,89.0625
1788018751.244352,7,88.4766
1788018751.340296,7,87.5977
1788018751.436264,7,87.0117
1788018751.548237,7,85.8398
1788018751.6443121,7,85.2539
1788018751.7402308,7,85.2539
1788018751.836223,7,85.2539
1788018751.948291,7,84.9609
1788018752.044341,7,84.9609
1788018752.140243,7,85.2539
1788018752.2361522,7,85.2539
1788018752.348274,7,85.2539
1788018752.44431,7,85.2539
1788018752.540287,7,85.2539
1788018752.63622,7,85.2539
1788018752.748301,7,85.2539
1788018752.8443048,7,85.2539
1788018752.940266,7,85.2539
1788018753.036272,7,85.2539
1788018753.148263,7,85.2539
1788018753.2441971,7,85.2539
1788018753.340231,7,85.2539
1788018753.4361012,7,85.2539
1788018753.548219,7,85.2539
1788018753.644335,7,85.2539
1788018753.740094,7,85.2539
1788018753.836166,7,85.2539
1788018753.932161,7,85.2539
1788018754.044179,7,84.9609
1788018754.140115,7,85.2539
1788018754.236029,7,85.2539
1788018754.348171,7,85.2539
1788018754.444221,7,85.2539
1788018754.54031,7,85.2539
1788018754.636008,7,84.9609
1788018754.73205,7,85.2539
1788018754.8442292,7,85.2539
1788018754.940183,7,85.2539
1788018755.036183,7,85.2539
1788018755.148344,7,85.2539
1788018755.244193,7,85.2539
