step,cos,z,f_thumb,f_index,f_middle
127,0.6764,0.1222,7.494,3.401,4.05
128,0.6767,0.1223,7.534,3.444,4.695
129,0.6778,0.1226,9.573,4.735,4.898
130,0.6853,0.1229,8.374,3.842,4.654
131,0.6966,0.123,7.639,3.096,4.509
132,0.6968,0.1231,8.413,3.776,4.58
133,0.6935,0.1228,7.855,4.695,3.179
134,0.6948,0.1224,5.962,2.799,3.127
135,0.6902,0.122,5.584,3.351,2.365
136,0.6887,0.122,6.746,2.919,3.835
137,0.6875,0.1221,8.301,3.434,5.561
138,0.6845,0.1219,6.647,4.195,2.479
139,0.6867,0.1216,5.243,2.606,2.63
140,0.6831,0.1215,6.749,3.876,3.096
141,0.6841,0.1212,4.719,2.163,2.504
142,0.6835,0.121,4.689,2.659,2.958
143,0.6812,0.1212,7.962,3.404,4.742
144,0.6916,0.1215,6.873,3.256,3.584
145,0.6982,0.1215,5.72,2.335,3.356
146,0.7073,0.1218,7.263,3.316,4.062
147,0.7101,0.122,7.367,3.508,3.938
148,0.7183,0.1222,7.274,3.263,4.017
149,0.7221,0.1225,8.173,3.953,4.344
150,0.7289,0.1226,8.167,3.638,4.484
151,0.728,0.1229,10.63,5.277,5.325
152,0.7255,0.1225,6.779,4.072,3.089
153,0.7238,0.1223,7.825,4.157,4.376
154,0.7242,0.1221,6.633,3.56,3.206
155,0.7231,0.1217,4.667,2.726,3.053
156,0.7208,0.1219,8.991,4.028,5.072
157,0.7231,0.1223,9.898,5.388,4.75
158,0.7312,0.1223,7.668,3.51,4.119
159,0.7314,0.1226,10.665,5.468,5.19
160,0.7325,0.1228,11.271,5.825,5.461
161,0.7338,0.1229,11.662,6.032,5.641
162,0.7334,0.123,12.35,5.828,6.496
163,0.7329,0.1224,8.136,4.802,3.6
164,0.7306,0.1225,11.265,5.999,5.346
165,0.7351,0.1225,10.098,4.86,5.223
166,0.7423,0.1225,8.202,3.845,4.33
167,0.7409,0.1227,11.639,5.837,5.8
168,0.7424,0.1226,10.304,5.019,5.442
169,0.7402,0.1225,10.939,5.576,5.499
170,0.7416,0.1221,6.389,3.343,3.421
171,0.7391,0.1222,10.492,5.595,5.016
172,0.7415,0.1224,10.664,5.879,6.065
173,0.7499,0.1223,7.826,3.828,4.127
174,0.7542,0.1226,9.54,4.989,4.832
175,0.76,0.1226,8.173,3.892,4.276
176,0.7611,0.1229,10.747,5.892,5.051
177,0.7632,0.1231,11.025,5.557,5.452
178,0.7634,0.1231,11.082,6.013,5.131
179,0.7635,0.1233,12.533,6.457,6.065
180,0.764,0.1235,13.018,6.721,6.279
181,0.7624,0.1234,12.261,6.385,5.879
182,0.7634,0.1229,8.894,4.851,4.064
183,0.7607,0.1227,10.706,5.887,4.946
184,0.7597,0.1229,12.105,5.717,6.411
185,0.763,0.1231,12.133,6.859,5.637
186,0.7659,0.1232,11.011,5.668,5.39
187,0.7699,0.1231,9.947,4.898,5.349
188,0.7677,0.123,11.638,5.792,6.037
189,0.7663,0.1227,8.447,4.733,3.736
190,0.7655,0.1226,9.055,4.5,4.893
191,0.7664,0.1224,7.448,4.203,3.229
192,0.7648,0.1223,8.837,5.204,3.773
193,0.7675,0.1223,9.183,4.034,5.215
194,0.7685,0.122,8.757,3.685,5.003
195,0.7674,0.1223,10.583,5.917,4.808
196,0.7744,0.1224,7.624,4.27,3.363
197,0.7761,0.1227,10.238,6.239,4.053
198,0.7786,0.1228,9.411,5.438,4.229
199,0.779,0.123,11.827,6.268,5.568
200,0.7796,0.1233,12.344,6.949,5.406
201,0.7815,0.1231,10.217,5.305,5.627
202,0.781,0.1228,9.645,5.239,4.564
203,0.7799,0.123,12.54,6.651,5.937
204,0.7829,0.1233,12.473,7.088,5.547
205,0.7849,0.1236,12.935,7.109,5.993
206,0.7859,0.1238,13.532,7.215,6.35
207,0.7854,0.1241,14.534,7.52,7.061
208,0.7856,0.1241,14.098,7.782,7.321
209,0.7859,0.1242,14.22,8.206,6.76
210,0.7864,0.1242,14.62,8.036,7.266
211,0.7866,0.1243,14.737,8.24,6.634
212,0.7882,0.1244,14.179,7.382,7.088
213,0.7888,0.1244,14.745,8.046,7.386
214,0.7884,0.1246,15.083,8.775,6.484
215,0.7891,0.1247,14.924,8.273,7.102
216,0.7908,0.1247,14.395,7.531,7.164
217,0.7928,0.1247,13.965,6.93,7.096
218,0.7932,0.1248,14.613,7.948,7.389
219,0.7934,0.1249,14.755,8.146,6.853
220,0.7942,0.125,14.856,8.088,7.467
221,0.7946,0.1251,14.965,8.264,6.977
222,0.7956,0.1251,14.981,8.175,7.532
223,0.7968,0.1252,14.867,7.906,7.485
224,0.7985,0.1251,14.183,7.499,7.257
225,0.8018,0.125,13.414,6.364,6.986
226,0.8017,0.1247,12.788,6.86,6.373
227,0.8013,0.1248,13.768,7.752,6.369
228,0.8018,0.1249,14.32,7.786,7.058
229,0.8052,0.1247,12.468,5.838,6.642
230,0.8064,0.1244,11.739,5.658,6.066
231,0.8052,0.1245,13.119,7.5,5.694
232,0.8076,0.1246,12.199,6.267,5.918
233,0.8116,0.1243,10.598,4.83,6.278
234,0.8106,0.1244,12.652,7.112,6.038
235,0.8101,0.1247,13.319,7.403,5.976
236,0.8108,0.125,13.262,7.812,5.475
237,0.8131,0.125,13.066,6.744,6.823
238,0.8131,0.1252,13.957,7.788,6.376
239,0.8159,0.1249,11.47,5.574,6.049
240,0.8163,0.1246,11.509,5.992,5.5
241,0.8161,0.1247,13.091,7.294,6.474
242,0.8156,0.1249,13.814,7.691,6.201
243,0.8197,0.1249,12.256,5.719,6.5
244,0.8208,0.1246,11.871,5.661,6.334
245,0.822,0.1247,12.501,5.91,6.866
246,0.8226,0.1248,13.234,6.728,7.393
247,0.8262,0.1247,11.399,5.142,6.373
248,0.8272,0.1244,11.315,5.185,6.186
249,0.826,0.1243,11.507,6.337,5.223
