step,cos,z,f_thumb,f_index,f_middle
127,0.6276,0.1184,9.793,6.094,4.732
128,0.629,0.1184,9.896,6.017,4.545
129,0.6317,0.1185,9.808,5.866,4.317
130,0.6321,0.1186,10.973,6.635,4.483
131,0.6324,0.1187,11.039,6.713,4.655
132,0.6329,0.1188,11.589,7.114,4.623
133,0.6339,0.1188,11.241,6.818,4.891
134,0.636,0.1188,10.884,6.567,4.847
135,0.6352,0.1187,10.598,6.44,4.68
136,0.6367,0.1187,10.507,6.411,4.723
137,0.6367,0.1187,10.646,6.225,4.71
138,0.6354,0.1187,10.336,5.675,4.759
139,0.633,0.1185,9.817,5.726,4.428
140,0.6335,0.1185,10.061,5.557,4.531
141,0.6322,0.1185,10.263,5.623,4.61
142,0.6332,0.1186,10.385,5.903,4.534
143,0.6336,0.1186,10.318,6.345,4.668
144,0.6344,0.1187,10.187,5.957,4.273
145,0.6324,0.1186,10.138,5.535,5.011
146,0.6321,0.1187,10.298,5.596,4.749
147,0.6326,0.1187,10.595,5.7,4.867
148,0.6296,0.1187,9.85,5.837,4.513
149,0.6272,0.1186,9.757,5.673,4.562
150,0.6266,0.1187,10.102,5.46,4.904
151,0.6249,0.1187,10.149,5.866,4.295
152,0.6246,0.1188,10.158,5.363,5.699
153,0.6241,0.1188,10.244,5.667,4.616
154,0.6238,0.1189,10.426,5.518,5.12
155,0.6231,0.119,11.007,5.266,6.321
156,0.6222,0.119,11.048,5.822,6.115
157,0.6209,0.1191,11.384,6.018,6.128
158,0.6189,0.1191,11.81,6.108,6.485
159,0.6189,0.1192,12.232,6.159,6.783
160,0.6204,0.1193,12.254,6.598,5.759
161,0.6219,0.1194,12.428,6.727,5.792
162,0.6234,0.1196,12.615,6.854,5.831
163,0.6236,0.1194,12.269,6.852,5.444
164,0.6268,0.1196,12.387,6.842,6.019
165,0.6258,0.1195,12.628,6.708,6.357
166,0.6275,0.1196,12.721,6.685,6.597
167,0.6289,0.1196,12.704,7.073,5.636
168,0.6309,0.1198,12.882,7.044,5.89
169,0.6295,0.1198,13.313,6.773,7.214
170,0.6295,0.1199,13.46,6.707,7.593
171,0.6298,0.12,13.434,6.73,7.597
172,0.6294,0.1201,13.646,6.726,7.728
173,0.6307,0.1202,13.254,6.828,7.037
174,0.6302,0.1202,13.507,6.726,7.667
175,0.6315,0.1203,13.213,6.813,7.009
176,0.6303,0.1203,13.591,6.858,7.157
177,0.6316,0.1204,13.219,6.823,7.004
178,0.6311,0.1205,13.589,6.698,7.742
179,0.6307,0.1205,13.59,6.72,7.741
180,0.6313,0.1206,13.392,6.743,7.616
181,0.6303,0.1206,13.77,6.72,7.797
182,0.6303,0.1206,13.593,6.729,7.873
183,0.6305,0.1207,13.415,6.829,7.318
184,0.6295,0.1206,13.605,6.764,7.724
185,0.6303,0.1207,13.372,6.765,7.952
186,0.6302,0.1207,13.562,6.735,7.622
187,0.6287,0.1205,13.277,6.914,7.434
188,0.6285,0.1206,13.628,6.698,7.905
189,0.6284,0.1206,13.581,6.705,7.945
190,0.6276,0.1207,13.733,6.705,7.94
191,0.6273,0.1207,13.714,6.823,7.477
192,0.6246,0.1203,13.187,7.121,7.148
193,0.6248,0.1204,13.618,6.748,8.003
194,0.6256,0.1203,12.887,7.061,6.854
195,0.6268,0.1204,13.211,6.823,6.958
196,0.6257,0.1202,13.162,6.849,7.565
197,0.6254,0.1203,13.508,6.639,7.93
198,0.626,0.1203,13.229,6.736,7.663
199,0.6274,0.1204,13.113,6.796,6.907
200,0.6285,0.1203,12.838,7.039,6.235
201,0.628,0.1201,12.622,7.063,6.45
202,0.6292,0.1202,13.118,6.7,7.617
203,0.6284,0.1198,12.314,7.065,6.601
204,0.6322,0.12,12.356,6.732,6.322
205,0.6319,0.1197,12.056,6.996,5.443
206,0.6337,0.1198,12.62,6.543,6.898
207,0.6363,0.1198,12.17,6.814,5.526
208,0.6354,0.1195,12.033,6.91,5.526
209,0.6374,0.1197,12.504,6.547,6.632
210,0.6386,0.1195,11.885,6.868,5.354
211,0.6404,0.1196,12.445,6.555,6.392
212,0.6408,0.1197,12.756,6.445,7.363
213,0.6409,0.1197,12.759,6.495,7.152
214,0.6407,0.1197,13.042,6.43,7.72
215,0.6402,0.1198,13.176,6.451,7.748
216,0.639,0.1198,13.418,6.493,7.766
217,0.6389,0.1198,13.224,6.521,7.872
218,0.6422,0.1199,12.423,6.738,6.438
219,0.6424,0.1197,12.153,6.826,6.141
220,0.6419,0.1198,13.097,6.537,7.09
221,0.6418,0.1195,11.905,6.958,6.202
222,0.644,0.1196,12.456,6.563,6.485
223,0.6438,0.1193,11.804,6.879,5.62
224,0.6455,0.1194,12.462,6.513,6.493
225,0.6471,0.1195,12.408,6.546,6.467
226,0.6463,0.1194,12.616,6.449,7.485
227,0.6468,0.1195,12.792,6.408,7.431
228,0.6474,0.1195,12.634,6.437,7.777
229,0.6488,0.1195,12.563,6.441,7.121
230,0.6479,0.1196,13.074,6.337,7.843
231,0.6478,0.1196,12.993,6.376,7.927
232,0.648,0.1196,12.916,6.447,7.364
233,0.648,0.1196,12.994,6.402,7.926
234,0.6489,0.1197,12.804,6.443,8.087
235,0.6486,0.1194,11.956,6.807,7.234
236,0.6505,0.1195,12.418,6.475,6.462
237,0.6513,0.1192,11.702,6.884,5.043
238,0.6535,0.1193,12.009,6.527,7.13
239,0.6547,0.1194,12.407,6.358,6.76
240,0.6538,0.1192,12.055,6.525,6.265
241,0.6545,0.1193,12.623,6.272,8.034
242,0.6538,0.1193,12.941,6.228,7.982
243,0.6546,0.1193,12.635,6.353,7.356
244,0.6563,0.1194,12.363,6.555,6.225
245,0.6584,0.1194,12.084,6.582,6.994
246,0.6574,0.1191,11.832,6.616,5.985
247,0.6581,0.1191,12.318,6.333,7.631
248,0.6586,0.1192,12.611,6.228,8.103
249,0.6599,0.1192,12.242,6.362,6.929
