step,cos,z,f_thumb,f_index,f_middle
201,0.9619,0.1236,8.111,3.512,2.471
202,0.9654,0.1237,5.856,2.234,1.991
203,0.9678,0.1239,6.219,1.922,2.806
204,0.963,0.1235,7.156,3.264,2.231
205,0.9639,0.1234,5.332,2.476,1.912
206,0.9655,0.1236,6.734,2.191,2.125
207,0.9645,0.1236,6.914,2.54,2.277
208,0.9636,0.1236,7.191,2.58,2.224
209,0.9639,0.1237,7.044,2.216,2.539
210,0.9636,0.1238,7.225,1.972,2.439
211,0.9616,0.1236,7.613,2.911,2.329
212,0.9629,0.1237,7.66,2.478,2.087
213,0.9622,0.1238,8.868,3.026,2.423
214,0.9617,0.1237,8.644,3.057,2.917
215,0.9615,0.1237,8.791,3.182,2.479
216,0.9615,0.1237,8.917,3.34,2.341
217,0.9609,0.1237,9.07,3.399,2.99
218,0.9617,0.1237,6.973,2.556,2.784
219,0.9571,0.1233,6.623,2.92,2.494
220,0.9574,0.1231,7.17,3.244,1.119
221,0.9589,0.1232,7.159,2.712,2.144
222,0.9578,0.1234,8.185,3.194,1.65
223,0.9571,0.1233,8.675,3.596,1.868
224,0.9584,0.1233,8.656,3.708,1.312
225,0.9608,0.1234,7.727,3.012,2.087
226,0.9605,0.1235,9.083,3.444,2.396
227,0.9597,0.1233,8.804,4.144,1.543
228,0.9632,0.1234,7.059,2.773,2.073
229,0.9619,0.1235,9.479,3.606,2.562
230,0.9629,0.1235,8.283,3.63,0.869
231,0.9641,0.1235,7.6,2.939,2.646
232,0.9623,0.1235,8.484,3.301,1.288
233,0.9615,0.1233,7.025,2.976,1.21
234,0.9613,0.1233,5.793,1.978,1.636
235,0.958,0.123,7.73,3.24,1.431
236,0.9575,0.1228,7.297,3.075,0.724
237,0.9602,0.123,7.154,2.337,1.606
238,0.9599,0.1231,8.175,2.696,1.292
239,0.958,0.123,7.687,3.009,1.272
240,0.9585,0.1229,7.568,3.108,0.921
241,0.9603,0.123,8.505,2.356,0.757
242,0.9607,0.1232,8.936,2.793,2.075
243,0.9582,0.1228,9.018,4.022,1.447
244,0.9617,0.1229,7.008,2.487,1.328
245,0.9631,0.123,7.944,2.493,2.64
246,0.9621,0.123,7.944,2.99,1.658
247,0.9635,0.123,7.071,2.487,1.145
248,0.9642,0.1231,8.811,2.859,1.753
249,0.9648,0.1231,8.58,2.71,0.31
