step,cos,z,f_thumb,f_index,f_middle
139,0.9031,0.1336,8.366,6.444,4.599
140,0.9081,0.1338,8.793,5.893,5.851
141,0.9125,0.1338,8.767,5.823,4.864
142,0.9168,0.1339,8.752,5.918,4.951
143,0.9193,0.1337,8.601,7.593,1.887
144,0.924,0.1337,8.488,5.867,3.52
145,0.9297,0.1337,9.397,4.7,5.179
146,0.9344,0.1337,9.211,4.899,4.769
147,0.9386,0.1336,8.979,5.103,4.36
148,0.9413,0.1334,8.738,6.712,2.278
149,0.9447,0.1333,8.587,6.754,2.034
150,0.9484,0.1331,8.416,6.678,1.928
151,0.9526,0.133,8.079,6.082,2.278
152,0.9561,0.1329,8.205,6.459,1.916
153,0.9594,0.1329,8.14,6.389,1.903
154,0.9626,0.1328,8.066,6.282,1.921
155,0.9655,0.1327,8.006,6.174,1.955
156,0.969,0.1328,7.785,5.254,2.708
157,0.9711,0.1328,7.967,5.977,2.086
158,0.9733,0.1328,7.866,5.697,2.261
159,0.9751,0.1328,7.878,5.735,2.217
160,0.9764,0.1328,8.173,5.365,2.044
161,0.9766,0.1327,8.295,5.297,1.646
162,0.9771,0.1327,8.71,4.14,1.611
163,0.9746,0.1323,8.654,4.359,0.344
164,0.973,0.132,6.243,2.561,1.804
165,0.9706,0.1318,6.185,3.11,3.1
166,0.9746,0.1321,6.406,1.533,3.75
167,0.9727,0.132,3.146,1.842,1.56
168,0.9699,0.132,8.085,4.106,3.896
169,0.9646,0.1316,3.912,2.909,2.36
170,0.9638,0.1316,5.866,3.504,2.536
171,0.9629,0.1314,4.806,2.905,2.448
172,0.9609,0.1313,5.945,3.749,2.944
173,0.9586,0.1312,5.482,3.127,2.417
174,0.9566,0.1311,6.493,3.73,1.817
175,0.9546,0.131,6.701,3.697,2.493
176,0.9563,0.131,5.399,3.135,2.62
177,0.9608,0.1313,6.681,2.437,4.15
178,0.9611,0.1313,2.786,1.734,1.042
179,0.9602,0.1313,5.693,3.175,2.942
180,0.9573,0.1313,5.603,3.796,3.077
181,0.9547,0.1311,5.927,4.155,2.038
182,0.954,0.1311,6.96,3.886,2.75
183,0.9541,0.1312,7.187,4.141,1.852
184,0.9555,0.1312,6.654,2.957,2.939
185,0.9595,0.1314,7.281,3.177,3.85
186,0.9612,0.1314,3.655,1.843,1.622
187,0.9644,0.1317,7.084,2.637,3.826
188,0.9571,0.1312,6.803,4.312,2.656
189,0.9581,0.1314,8.438,4.203,3.591
190,0.9578,0.1314,6.042,3.09,2.935
191,0.957,0.1314,6.87,3.154,2.151
192,0.9564,0.1314,7.784,3.443,0.811
193,0.9565,0.1314,8.564,3.623,0.984
194,0.9568,0.1315,9.04,3.818,1.558
195,0.9572,0.1315,8.311,3.22,3.154
196,0.9616,0.1316,6.899,2.392,3.076
197,0.9658,0.1317,5.697,1.576,2.995
198,0.9663,0.1317,3.304,1.12,1.275
199,0.9658,0.1319,6.513,2.263,2.714
200,0.9645,0.1319,3.627,1.7,1.75
201,0.9616,0.132,7.68,3.877,3.772
202,0.9599,0.132,7.044,3.09,2.485
203,0.9609,0.132,7.778,3.327,1.195
204,0.9613,0.132,8.137,3.803,1.334
205,0.9619,0.132,8.867,3.521,3.025
206,0.964,0.132,5.555,2.098,2.751
207,0.9656,0.1322,5.651,1.864,3.024
208,0.9599,0.1318,6.275,3.357,2.432
209,0.9592,0.1318,6.5,2.542,2.392
210,0.9578,0.1318,7.946,3.46,1.558
211,0.9583,0.1318,8.383,3.293,0.748
212,0.9587,0.1318,9.046,3.481,1.058
213,0.9588,0.1319,9.63,3.922,2.384
214,0.9586,0.1317,6.453,2.97,2.115
215,0.9633,0.132,7.511,2.395,3.619
216,0.9659,0.132,4.826,1.41,2.547
217,0.9663,0.1322,5.473,1.845,2.071
218,0.9601,0.1318,6.178,3.017,1.915
219,0.9593,0.1318,7.575,3.033,1.205
220,0.9596,0.1318,8.664,3.552,0.483
221,0.9596,0.1318,9.268,3.317,0.595
222,0.9611,0.1319,9.631,3.797,2.388
223,0.9618,0.1319,9.759,3.973,2.551
224,0.9584,0.1317,7.038,3.901,2.919
225,0.9644,0.1319,7.411,2.25,3.804
226,0.9592,0.1315,4.749,2.275,1.561
227,0.957,0.1316,8.054,3.399,3.256
228,0.961,0.1318,5.069,1.463,2.898
229,0.9648,0.1322,6.263,1.354,3.909
230,0.9613,0.132,2.656,1.15,1.075
231,0.9602,0.1321,7.702,3.219,3.136
232,0.9604,0.1321,5.82,2.583,1.966
233,0.9584,0.1321,7.612,3.123,1.549
234,0.9597,0.1322,8.645,4.055,1.984
235,0.9597,0.1322,7.999,3.496,3.164
236,0.9615,0.1322,5.038,2.105,2.147
237,0.9635,0.1323,5.694,1.81,2.915
238,0.9585,0.1322,5.441,2.464,2.261
239,0.9577,0.1322,7.309,3.148,1.728
240,0.9583,0.1322,7.981,3.248,1.028
241,0.9582,0.1321,7.894,4.393,0.797
242,0.9573,0.132,5.86,3.219,2.146
243,0.9614,0.1322,5.438,1.997,2.818
244,0.9623,0.1322,3.953,1.435,1.679
245,0.9618,0.1324,7.286,2.749,3.104
246,0.9564,0.1321,5.803,2.92,1.869
247,0.9586,0.1323,7.675,3.324,2.337
248,0.9567,0.1321,6.449,3.524,1.29
249,0.9576,0.132,6.983,4.167,1.487
