step,cos,z,f_thumb,f_index,f_middle
201,0.9261,0.1265,8.28,3.491,3.658
202,0.9266,0.1265,9.375,3.999,3.083
203,0.9275,0.1266,9.438,4.047,3.246
204,0.9264,0.1266,9.55,3.903,3.199
205,0.9238,0.1264,10.262,4.741,3.233
206,0.9262,0.1265,9.688,4.154,2.653
207,0.9259,0.1265,7.805,3.48,3.324
208,0.9267,0.1265,8.883,3.69,3.522
209,0.9276,0.1266,8.941,3.723,2.736
210,0.9267,0.1266,7.532,3.491,3.3
211,0.926,0.1268,9.041,3.648,2.95
212,0.9234,0.1268,9.702,3.999,3.314
213,0.9242,0.1268,8.045,3.492,3.601
214,0.9233,0.1268,9.751,4.135,3.417
215,0.9249,0.1269,8.942,3.781,2.829
216,0.9241,0.1269,9.947,4.143,3.406
217,0.9227,0.1267,9.319,4.298,2.363
218,0.9199,0.1265,10.042,4.707,3.373
219,0.9196,0.1264,10.806,4.809,3.609
220,0.9216,0.1264,9.477,4.444,2.679
221,0.9219,0.1265,10.235,4.626,3.133
222,0.9206,0.1264,10.036,4.524,3.678
223,0.9207,0.1265,10.621,4.747,3.381
224,0.9217,0.1264,9.043,4.091,3.533
225,0.9228,0.1265,10.028,4.525,3.129
226,0.9232,0.1265,8.532,4.295,3.834
227,0.9218,0.1266,9.693,4.413,3.267
228,0.9232,0.1267,7.674,3.533,3.582
229,0.9213,0.1266,9.953,4.737,3.705
230,0.924,0.1268,8.756,4.102,2.91
231,0.922,0.1268,9.814,4.291,3.43
232,0.9218,0.1268,9.622,4.544,2.786
233,0.9184,0.1266,10.082,4.739,3.498
234,0.9198,0.1266,9.529,4.361,3.321
235,0.9206,0.1267,9.434,4.345,3.096
236,0.9195,0.1266,11.024,4.986,3.655
237,0.9202,0.1267,10.37,4.647,3.199
238,0.9198,0.1268,9.307,4.124,3.202
239,0.915,0.1265,11.165,5.38,3.367
240,0.917,0.1265,9.408,4.638,2.527
241,0.9168,0.1264,10.895,5.222,3.615
242,0.9183,0.1265,9.583,4.822,3.07
243,0.9172,0.1264,10.464,5.143,3.532
244,0.9167,0.1265,11.175,5.303,3.582
245,0.9182,0.1266,10.47,4.959,3.302
246,0.9187,0.1266,10.758,5.314,3.137
247,0.9191,0.1267,9.448,4.646,3.212
248,0.9197,0.1266,10.487,5.078,3.73
249,0.9232,0.1269,9.272,4.505,3.149
